path,.,_id,imageUrl,brush,annotation.0.id,annotation.0.keypointsDefinitionId,annotation.0.regionType,annotation.0.points.nose.x,annotation.0.points.nose.y,annotation.0.points.rightEye.x,annotation.0.points.rightEye.y,annotation.0.points.leftEye.x,annotation.0.points.leftEye.y,annotation.0.points.rightEar.x,annotation.0.points.rightEar.y,annotation.0.points.leftEar.x,annotation.0.points.leftEar.y,annotation.0.points.rightShoulder.x,annotation.0.points.rightShoulder.y,annotation.0.points.leftShoulder.x,annotation.0.points.leftShoulder.y,annotation.0.points.rightElbow.x,annotation.0.points.rightElbow.y,annotation.0.points.leftElbow.x,annotation.0.points.leftElbow.y,annotation.0.points.rightWrist.x,annotation.0.points.rightWrist.y,annotation.0.points.leftWrist.x,annotation.0.points.leftWrist.y,annotation.0.points.rightHip.x,annotation.0.points.rightHip.y,annotation.0.points.leftHip.x,annotation.0.points.leftHip.y,annotation.0.points.rightKnee.x,annotation.0.points.rightKnee.y,annotation.0.points.leftKnee.x,annotation.0.points.leftKnee.y,annotation.0.points.rightAnkle.x,annotation.0.points.rightAnkle.y,annotation.0.points.leftAnkle.x,annotation.0.points.leftAnkle.y
samples.67,,sf4zlqshf,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_068_img_000000020_c0.png,complete,44179330538743367,human,keypoints,0.5415987911399402,0.13312202852614896,0.5829948770869421,0.12044374009508717,0.4829543360483544,0.12836767036450078,0.6347399845206944,0.11410459587955626,0.4588066192459367,0.12678288431061807,0.7692772638484502,0.24722662440570523,0.4036118379832676,0.2329635499207607,0.848619761913537,0.38510301109350237,0.3311686875760144,0.3803486529318542,0.8244720451111193,0.5293185419968305,0.282873253971179,0.49445324881141045,0.6726863966387794,0.5388272583201268,0.42086020712785166,0.5324881141045958,0.6450890060074448,0.722662440570523,0.35876607820734896,0.716323296354992,0.7140824825857811,0.8304278922345484,0.31392031843143037,0.8478605388272583
samples.68,,sdw6piy8p,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_069_img_000000020_c0.png,complete,43868631954308257,human,keypoints,0.50916911931175,0.16164817749603805,0.46796468191079915,0.1473851030110935,0.5503735567127009,0.15530903328050713,0.4414761150101879,0.13946117274167988,0.6121802128141273,0.15055467511885895,0.4885669006112746,0.23454833597464342,0.659270998415214,0.23771790808240886,0.46796468191079915,0.3866877971473851,0.7387366991170478,0.39144215530903326,0.37083993660855785,0.5229793977812995,0.5356576862123613,0.47385103011093505,0.4561919855105275,0.5404120443740095,0.6416119538148064,0.5483359746434231,0.36201041430835407,0.705229793977813,0.6739868689155535,0.6767036450079239,0.2884310618066561,0.8304278922345484,0.8299750962191532,0.8446909667194928
samples.69,,szstr2fss,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_070_img_000000020_c0.png,complete,3638807389292962,human,keypoints,0.49024636219564904,0.1600633914421553,0.4485232675407002,0.14263074484944532,0.5528310041780723,0.13787638668779714,0.4850309753637804,0.12361331220285261,0.6154156461604956,0.13312202852614896,0.4798155885319118,0.23454833597464342,0.7145079959659991,0.2329635499207607,0.4068001728857513,0.3803486529318542,0.7666618642846852,0.38351822503961963,0.27120011525716753,0.48019017432646594,0.6832156749747875,0.5372424722662441,0.4015847860538827,0.49445324881141045,0.6154156461604956,0.4960380348652932,0.4485232675407002,0.6481774960380349,0.5006771358593862,0.6545166402535658,0.5580463910099409,0.8351822503961965,0.6310618066561015,0.8335974643423137
samples.70,,swfhcsscm,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_071_img_000000020_c0.png,complete,4290428432332145,human,keypoints,0.4081790421707704,0.1648177496038035,0.3834409184028449,0.13787638668779714,0.5071315372424723,0.15055467511885895,0.4638398206486027,0.12202852614896989,0.6555602798500252,0.1410459587955626,0.4267326349967145,0.2583201267828843,0.6802984036179506,0.27892234548335976,0.4452862278226586,0.40253565768621236,0.6469534742891011,0.4035921817221342,0.401994511228789,0.5198098256735341,0.6308221560820997,0.5277337559429477,0.31541107804104984,0.5340729001584786,0.5318696610103978,0.5324881141045958,0.3648873255769008,0.6703645007923931,0.519500599126435,0.6798732171156894,0.43910169688067724,0.8256735340729001,0.7916199605736153,0.7987321711568938
samples.71,,sprghm11d,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_072_img_000000020_c0.png,complete,20070761094650935,human,keypoints,0.4070444856141604,0.16164817749603805,0.3810629227026182,0.1347068145800317,0.4546773509519877,0.13787638668779714,0.42003526706993144,0.11727416798732171,0.5629338630834133,0.13629160063391443,0.5542733421128992,0.2218700475435816,0.6192272493917547,0.23454833597464342,0.5499430816276423,0.37717908082408874,0.679850896185353,0.38827258320126784,0.4633378719225017,0.45641838351822506,0.2857971920269637,0.35657686212361334,0.6495390727885538,0.4896988906497623,0.506640476775072,0.5277337559429477,0.4936496953193009,0.6671949286846276,0.37673266221736124,0.6561014263074485,0.7881074083167786,0.803486529318542,0.37673266221736124,0.8605388272583201
samples.72,,sduqy3uqh,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_073_img_000000021_c0.png,complete,019220101204380224,human,keypoints,0.48308333026204253,0.16957210776545167,0.45147974790845097,0.14580031695721077,0.5598348874064792,0.15055467511885895,0.5508052924483102,0.12995245641838352,0.6546456344672539,0.14421553090332806,0.48308333026204253,0.24564183835182252,0.7630007739652821,0.24564183835182252,0.5553200899273947,0.3692551505546751,0.8352375336306344,0.36450079239302696,0.5462904949692257,0.4548335974643423,0.40181697563852137,0.4215530903328051,0.49211292522021155,0.48019017432646594,0.699793609258099,0.48019017432646594,0.3295802159731692,0.6291600633914421,0.708823204216268,0.6497622820919176,0.3656985958058453,0.8145800316957211,0.7855747613607047,0.8335974643423137
samples.73,,sgrkd9qjf,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_074_img_000000021_c0.png,complete,7186588025750245,human,keypoints,0.45430533544638146,0.19175911251980982,0.39235460788551124,0.17591125198098256,0.5162560630072517,0.17115689381933438,0.35105412284493115,0.16164817749603805,0.5616865965518898,0.16957210776545167,0.32214378331652505,0.25990491283676703,0.7268885367142104,0.26465927099841524,0.27258320126782887,0.40253565768621236,0.8631801373481248,0.43740095087163233,0.20650242520290066,0.5198098256735341,0.7021082456898623,0.5419968304278923,0.3634442683571052,0.5625990491283677,0.5988570330884119,0.5641838351822503,0.30149354079623497,0.7036450079239303,0.5369063055275417,0.7416798732171157,0.7144983912020363,0.8240887480190174,0.4047447533976853,0.8716323296354992
samples.74,,scil20xqr,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_075_img_000000021_c0.png,complete,13311380949601315,human,keypoints,0.2831943774546958,0.1600633914421553,0.2605388272583201,0.14421553090332806,0.3549369530765521,0.13946117274167988,0.39647212843657414,0.12519809825673534,0.449335078894784,0.13946117274167988,0.41535175360022053,0.2076069730586371,0.5361813546475573,0.2266244057052298,0.3587128781092814,0.37400950871632327,0.6343554054985185,0.37717908082408874,0.32095362778198855,0.4722662440570523,0.39647212843657414,0.5293185419968305,0.38136842830565704,0.5134706814580031,0.44178322882932547,0.5229793977812995,0.4040239785020327,0.6497622820919176,0.4191276786329498,0.687797147385103,0.7627368566113141,0.8082408874801902,0.3247295528147178,0.8526148969889065
samples.75,,sww0tstl8,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_076_img_000000022_c0.png,complete,010303406083029154,human,keypoints,0.30682350840383027,0.1774960380348653,0.2962433874243878,0.15689381933438987,0.36501417379076356,0.15689381933438987,0.39146447623936964,0.1410459587955626,0.5448762304412847,0.15530903328050713,0.30682350840383027,0.24247226624405704,0.6771277426843151,0.24881141045958796,0.20102229860940604,0.37083993660855785,0.8464096783553938,0.37083993660855785,0.28566326644494544,0.4294770206022187,0.4284948996674181,0.43106180665610144,0.3544340528113212,0.49128367670364503,0.6453873797459878,0.4976228209191759,0.43378496015713935,0.6830427892234548,0.6718376821945938,0.6608557844690967,0.476105444074909,0.8256735340729001,0.7670587710095756,0.8415213946117274
samples.76,,s32naww3o,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_077_img_000000022_c0.png,complete,1394428354548909,human,keypoints,0.46290159919319984,0.19651347068145797,0.4064529542315686,0.14006482571982673,0.5193502441548311,0.14006482571982673,0.35000430926993736,0.14006482571982673,0.5757988891164623,0.14006482571982673,0.2956346347788503,0.25832012678288424,0.6262786342025645,0.26307448494453245,0.19060654084425874,0.3724247226624405,0.7740959515919896,0.4104595879556259,0.4006627287134419,0.2868462757527733,0.8635643279066417,0.5166402535657685,0.3812130816885175,0.572107765451664,0.6223887047975796,0.5673534072900157,0.3228641406137444,0.6941362916006338,0.6322475340780935,0.704551275336139,0.4356720933583057,0.8209191759112519,0.5251404696729578,0.8240887480190173
samples.77,,s2ganjyyl,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_078_img_000000022_c0.png,complete,7982866376894802,human,keypoints,0.5778763866877972,0.15847860538827258,0.5845958795562599,0.13787638668779714,0.6846700856238142,0.11317460534290535,0.5154775783561752,0.11317460534290535,0.7410675880463605,0.11317460534290535,0.7122662440570523,0.21553090332805072,0.5644374009508717,0.2393026941362916,0.9037717908082409,0.3866877971473851,0.3326148969889065,0.22820919175911253,0.7761014263074485,0.4754358161648177,0.13103011093502379,0.1473851030110935,0.6383518225039619,0.5198098256735341,0.5913153724247227,0.5229793977812995,0.6383518225039619,0.6561014263074485,0.6249128367670365,0.6576862123613312,0.6517908082408875,0.8320126782884311,0.6383518225039619,0.8399366085578447
samples.78,,squkbvdpo,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_079_img_000000022_c0.png,complete,5602859111265968,human,keypoints,0.4163629160063392,0.20285261489698891,0.3795166402535658,0.17591125198098256,0.4753169572107766,0.18066561014263074,0.3021394611727417,0.1648177496038035,0.5858557844690967,0.16798732171156894,0.32056259904912837,0.2694136291600634,0.6816561014263075,0.26465927099841524,0.2579239302694136,0.4865293185419968,0.8437797147385103,0.40570522979397783,0.4274167987321712,0.36608557844690964,0.8327258320126784,0.5118858954041204,0.4274167987321712,0.5974643423137876,0.6521790808240888,0.5990491283676703,0.36477812995245645,0.7591125198098256,0.7221870047543583,0.7638668779714739,0.33530110935023777,0.8272583201267829,0.7111331220285262,0.8510301109350238
samples.79,,swgm5s6r3,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_080_img_000000023_c0.png,complete,8184835164829893,human,keypoints,0.8087776698532794,0.16798732171156894,0.7375645416900976,0.1537242472266244,0.7935177138183118,0.14580031695721077,0.6205715454220131,0.15055467511885895,0.6968713255968508,0.13153724247226625,0.5747916773171104,0.23137876386687797,0.4832319411073053,0.21236133122028525,0.5697050253054546,0.43898573692551507,0.6002249373753897,0.347068145800317,0.8443842339348703,0.27892234548335976,0.5798783293287664,0.4659270998415214,0.5493584172588313,0.5245641838351822,0.5798783293287664,0.5182250396196514,0.7172179336434742,0.6703645007923931,0.5442717652471755,0.7036450079239303,0.24415929655948057,0.8145800316957211,0.4730586370839936,0.8700475435816165
samples.80,,snr88sr05,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_081_img_000000023_c0.png,complete,37160694718644116,human,keypoints,0.5291320965787266,0.1901743264659271,0.46350330940617135,0.16957210776545167,0.5988626829495666,0.17274167987321712,0.4142817190267549,0.15213946117274169,0.6521860725272677,0.15530903328050713,0.38556912463876203,0.2519809825673534,0.7424256548895312,0.25356576862123614,0.20508995991423512,0.39461172741679873,0.8572760324415027,0.40729001584786056,0.45940151020788667,0.2820919175911252,0.8572760324415027,0.5245641838351822,0.41838351822503966,0.5863708399366085,0.6398806749324135,0.5911251980982567,0.45119791181131724,0.7432646592709984,0.6808986669152606,0.7147385103011094,0.4676051086044561,0.866877971473851,0.6973058637083994,0.8351822503961965
samples.81,,s0buwheol,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_082_img_000000023_c0.png,complete,2191164331362887,human,keypoints,0.8516479088882323,0.18858954041204437,0.7952134089016626,0.16798732171156894,0.8157350452604152,0.15530903328050713,0.6361707271213302,0.15847860538827258,0.7131268634666523,0.1473851030110935,0.6207794998522657,0.2662440570522979,0.5181713180585027,0.2551505546751189,0.8824303634263612,0.43106180665610144,0.5438233635069435,0.4120443740095087,0.8670391361572967,0.27258320126782887,0.5233017271481909,0.5039619651347068,0.4719976362513094,0.5103011093502378,0.4719976362513094,0.4928684627575277,0.7541701361841575,0.6608557844690967,0.4001719089956754,0.694136291600634,0.3078245453812888,0.8114104595879557,0.3796502726369228,0.8462757527733756
samples.82,,shpapcp8o,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_083_img_000000023_c0.png,complete,20073845287168535,human,keypoints,0.5804439977838765,0.14421553090332806,0.6453171504773685,0.12836767036450078,0.5292283509205932,0.1347068145800317,0.6897040444255473,0.13312202852614896,0.5223995980054887,0.13629160063391443,0.7238478090010694,0.2218700475435816,0.4575264453119967,0.2218700475435816,0.891152255421128,0.38510301109350237,0.2833932459768338,0.2202852614896989,0.7989640910672181,0.49920760697305866,0.12633192892943193,0.1410459587955626,0.6931184208830995,0.5277337559429477,0.5326427273781454,0.5324881141045958,0.621416515274503,0.6798732171156894,0.5326427273781454,0.6719492868462758,0.6453171504773685,0.8541996830427893,0.5941015036140853,0.8526148969889065
samples.83,,siibrh8bx,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_084_img_000000023_c0.png,complete,4508246588551632,human,keypoints,0.6666561014263075,0.179080824088748,0.6449762282091918,0.16164817749603805,0.6503961965134707,0.15213946117274169,0.5365768621236133,0.1600633914421553,0.5528367670364501,0.13787638668779714,0.563676703645008,0.27892234548335976,0.43359746434231383,0.25673534072900156,0.2970630702572264,0.38607480612946143,0.5148969889064977,0.39461172741679873,0.2970630702572264,0.48957179714981813,0.5203169572107765,0.46909667194928684,0.43359746434231383,0.5134706814580031,0.5311568938193344,0.508716323296355,0.3793977812995246,0.6957210776545166,0.6503961965134707,0.705229793977813,0.27641838351822506,0.849445324881141,0.3577179080824089,0.820919175911252
samples.84,,scexoih6o,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_085_img_000000023_c0.png,complete,2134552689369973,human,keypoints,0.5422511788069105,0.1664025356576862,0.4762379918217214,0.14263074484944532,0.6129795934338989,0.14580031695721077,0.4149400324783315,0.15689381933438987,0.6931384633444856,0.1473851030110935,0.4055095771947331,0.25356576862123614,0.8063039267476669,0.25356576862123614,0.15560251217937432,0.3518225039619651,0.8393105202402614,0.38510301109350237,0.29234411379155173,0.25990491283676703,0.6507014145682926,0.41996830427892234,0.38664866662753616,0.5071315372424723,0.6648470974936903,0.5055467511885895,0.4102248048365323,0.6830427892234548,0.6224100487174973,0.6862123613312203,0.45266185361272526,0.8335974643423137,0.6224100487174973,0.8446909667194928
samples.85,,sx00pzbh5,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_086_img_000000024_c0.png,complete,5563474433372795,human,keypoints,0.5574539218027484,0.1537242472266244,0.5197881162755357,0.13946117274167988,0.6177192106462888,0.13946117274167988,0.45952282743199535,0.13312202852614896,0.6817510800425505,0.12836767036450078,0.40679069969389753,0.21077654516640254,0.7570826910969759,0.21711568938193343,0.2674272192432104,0.40253565768621236,0.855013785467729,0.35657686212361334,0.16196296376701474,0.49920760697305866,0.7269500466752057,0.3248811410459588,0.4218570219047826,0.5245641838351822,0.6101860495408462,0.526148969889065,0.4218570219047826,0.659270998415214,0.5687536634609123,0.7020602218700476,0.38795779693029114,0.8367670364500792,0.523554696828257,0.8367670364500792
samples.86,,sk9je5f0p,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_087_img_000000024_c0.png,complete,09939061741094779,human,keypoints,0.39561136169694017,0.179080824088748,0.46997439960989884,0.14421553090332806,0.4164330123125686,0.15689381933438987,0.4669998780933805,0.16798732171156894,0.5770571742045594,0.1347068145800317,0.6543947336340363,0.21077654516640254,0.4729489211264172,0.23454833597464342,0.788248201877362,0.37717908082408874,0.4878215287090089,0.41362916006339145,0.6662928197001098,0.4548335974643423,0.4223820553456053,0.5309033280507132,0.6633182981835914,0.5309033280507132,0.45212727051078877,0.5372424722662441,0.8120443740095088,0.705229793977813,0.37181518956479337,0.7337559429477021,0.8417895891746923,0.8431061806656102,0.28257954406924296,0.8557844690966719
samples.87,,sisods1tc,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_088_img_000000024_c0.png,complete,19174522667036453,human,keypoints,0.5657686212361331,0.17115689381933438,0.5353509534277389,0.15213946117274169,0.6205204232912428,0.15213946117274169,0.5110168191810235,0.14580031695721077,0.6996063595930678,0.15530903328050713,0.43801441644087724,0.24564183835182252,0.7847758294565718,0.24247226624405704,0.3704581342641351,0.36145741197583214,0.8091099637032871,0.37717908082408874,0.3704581342641351,0.46215442224267056,0.7604416952098563,0.47702060221870046,0.4440979500025561,0.4928684627575277,0.6570216246613159,0.49445324881141045,0.24334134246715403,0.652931854199683,0.7604416952098563,0.7068145800316957,0.6874392924697101,0.803486529318542,0.7239404938397832,0.8431061806656102
samples.88,,s9bs4f44i,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_089_img_000000024_c0.png,complete,8271118496882606,human,keypoints,0.6413378930686463,0.1537242472266244,0.6440904162148637,0.1410459587955626,0.6165651847526901,0.12519809825673534,0.6000500458753858,0.1347068145800317,0.5697722912669948,0.12361331220285261,0.5752773375594296,0.25356576862123614,0.4541663191258654,0.21236133122028525,0.608307615314038,0.41362916006339145,0.4046209024939528,0.35974643423137875,0.6358328467762117,0.48811410459587956,0.4569188422720828,0.48019017432646594,0.5670197681207775,0.48811410459587956,0.39636333305530075,0.46909667194928684,0.6495954625072985,0.7147385103011094,0.34957043956960554,0.6830427892234548,0.72116106430895,0.8446909667194928,0.21469680540495456,0.8256735340729001
samples.89,,svm4t5tu2,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_090_img_000000026_c0.png,complete,12271657214171094,human,keypoints,0.7815751395300765,0.1664025356576862,0.8051402191138979,0.15689381933438987,0.7462275201543445,0.14263074484944532,0.7148074140425825,0.1410459587955626,0.6873148211947909,0.12836767036450078,0.7187349273065528,0.26148969889064977,0.4280989457727555,0.2091917591125198,0.5969820161234756,0.43898573692551507,0.27492592847791636,0.35340729001584786,0.6598222283469992,0.5451664025356577,0.2984910080617378,0.46909667194928684,0.7305174670984634,0.5435816164817749,0.4987941845242197,0.5213946117274167,0.6519672018190588,0.7147385103011094,0.5262867773720113,0.7099841521394612,0.6323296354992076,0.8541996830427893,0.25136084889409493,0.803486529318542
samples.90,,s7h1zv95j,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_091_img_000000026_c0.png,complete,6110005312963156,human,keypoints,0.5772887967816652,0.18858954041204437,0.5209679385590638,0.17591125198098256,0.6429964647080336,0.1838351822503962,0.4693404851883457,0.18066561014263074,0.6993173229306351,0.1838351822503962,0.44118005607704497,0.2519809825673534,0.8166524442277215,0.2694136291600634,0.18304278922345482,0.31695721077654515,0.8682798975984396,0.3787638668779715,0.061014263074484945,0.24564183835182252,0.7368645617457028,0.3486529318541997,0.4177130318176277,0.5166402535657686,0.6664634889674509,0.5594294770206022,0.44118005607704497,0.7638668779714739,0.7133975374862855,0.7290015847860539,0.43179324637327804,0.884310618066561,0.7931854199683043,0.8351822503961965
samples.91,,sew4hc6vk,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_092_img_000000026_c0.png,complete,5129602987755826,human,keypoints,0.49933610313958965,0.1838351822503962,0.44716665952799073,0.1664025356576862,0.5589583244099884,0.15689381933438987,0.41362916006339145,0.16164817749603805,0.6521180451449865,0.1600633914421553,0.38381804942819203,0.2630744849445325,0.8347110977855827,0.2662440570522979,0.3130166616695935,0.4120443740095087,0.9278708185205807,0.4437400950871632,0.4099027712339915,0.5309033280507132,0.6707499892919861,0.5166402535657686,0.3800916605987921,0.561014263074485,0.6185805456803872,0.5736925515055468,0.387544438257592,0.7543581616481775,0.6892463709144251,0.7535659855749024,0.48070415899259006,0.8526148969889065,0.6521180451449865,0.8510301109350238
samples.92,,sj7q6lrhs,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_093_img_000000026_c0.png,complete,9242254338678668,human,keypoints,0.6346379108385586,0.16798732171156894,0.582064356094536,0.14896988906497624,0.6909667194928685,0.15055467511885895,0.5445118169916626,0.1473851030110935,0.7435402742368911,0.14580031695721077,0.4581409770550541,0.23613312202852615,0.7585612898780404,0.2393026941362916,0.4318541996830428,0.36450079239302696,0.8449321298146489,0.38827258320126784,0.3492386136567216,0.41362916006339145,0.6271274030179839,0.42630744849445323,0.5274581409770551,0.5562599049128367,0.7493281885206367,0.5562599049128367,0.559532832632812,0.7036450079239303,0.6308826569282713,0.6893819334389857,0.6459036725694205,0.820919175911252,0.5069592778887894,0.8367670364500792
samples.93,,sfsp5frtb,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_094_img_000000026_c0.png,complete,1391725276954927,human,keypoints,0.5413629160063391,0.18541996830427893,0.5103011093502378,0.16164817749603805,0.603486529318542,0.16323296354992076,0.5413629160063391,0.15213946117274169,0.7144215530903328,0.15689381933438987,0.5103011093502378,0.2583201267828843,0.7942947702060221,0.2583201267828843,0.31061806656101426,0.3549920760697306,0.8120443740095087,0.38351822503961963,0.5236133122028526,0.41996830427892234,0.7809825673534073,0.48019017432646594,0.5191759112519809,0.5673534072900158,0.8431061806656102,0.5784469096671949,0.590174326465927,0.7242472266244057,0.8741679873217115,0.6814580031695721,0.5591125198098257,0.838351822503962,0.8830427892234548,0.8541996830427893
samples.94,,segpkfpxt,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_095_img_000000027_c0.png,complete,6780307230026832,human,keypoints,0.8049335078894785,0.17432646592709986,0.7439536966857301,0.14896988906497624,0.735823055191897,0.14421553090332806,0.6789085647350652,0.13787638668779714,0.6585819610004824,0.12836767036450078,0.7236270929511474,0.23613312202852615,0.5488183008337353,0.2329635499207607,0.7642803004203129,0.3787638668779715,0.5691449045683181,0.38510301109350237,0.7927375456487288,0.4896988906497623,0.6382553572658995,0.4595879556259905,0.6707779232412321,0.5118858954041204,0.5203610556053194,0.5023771790808241,0.662647281747399,0.6751188589540412,0.7602149796733964,0.6656101426307448,0.6951698477227314,0.8557844690966719,0.2601805278026597,0.7939778129952456
samples.95,,sewzqxbdn,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_096_img_000000027_c0.png,complete,33027521054182274,human,keypoints,0.6286619877745075,0.14896988906497624,0.6568711795336201,0.12836767036450078,0.5641838351822503,0.13312202852614896,0.7294091011999094,0.12678288431061807,0.5077654516640253,0.12202852614896989,0.8100067919402308,0.23454833597464342,0.3465700701833824,0.2266244057052298,0.6810504867557164,0.39619651347068147,0.20552411138781976,0.39461172741679873,0.4150781073126556,0.4722662440570523,0.32239076296128594,0.48177496038034867,0.7414987548109576,0.5388272583201268,0.4110482227756395,0.5340729001584786,0.6568711795336201,0.6545166402535658,0.49567579805297707,0.7020602218700476,0.4795562599049128,0.7765451664025357,0.5279148743491057,0.803486529318542
samples.96,,sv3vgxb0d,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_097_img_000000027_c0.png,complete,08925892060864027,human,keypoints,0.563484664864361,0.16957210776545167,0.6101426307448495,0.15847860538827258,0.502470401789876,0.1537242472266244,0.6783350424163327,0.1600633914421553,0.4665796588048849,0.1473851030110935,0.7393493054908177,0.2694136291600634,0.29789316677542654,0.2662440570522979,0.8075417171623008,0.4120443740095087,0.251235200894938,0.41679873217115687,0.6998694882073274,0.5039619651347068,0.312249463969423,0.49128367670364503,0.7249930082968211,0.6148969889064976,0.42351076722289555,0.6085578446909667,0.7357602311923185,0.7416798732171157,0.42709984152139463,0.751188589540412,0.7321711568938194,0.849445324881141,0.4199216929243964,0.8415213946117274
samples.97,,s084hw1zn,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_098_img_000000027_c0.png,complete,7013820288337662,human,keypoints,0.4877804654266411,0.18066561014263074,0.4519142547335057,0.15530903328050713,0.5487530236049712,0.15847860538827258,0.4017015597631162,0.1473851030110935,0.6133122028526149,0.15213946117274169,0.32996913837684544,0.2884310618066561,0.7101509717240805,0.2868462757527734,0.2593910122839867,0.417813091477795,0.7305164028465496,0.417813091477795,0.2593910122839867,0.5355944391184357,0.6886312453081992,0.5071315372424723,0.39452831762448914,0.5324881141045958,0.573859371090166,0.5324881141045958,0.4124614229710568,0.6671949286846276,0.5702727500208524,0.6719492868462758,0.4519142547335057,0.7321711568938193,0.5774459921594796,0.7638668779714739
samples.98,,szsfepjct,file:///Users/michal/Documents/Study/MSc/Diploma project/Codes/my_model/datasets/PedCut2013_SegmentationDataset/data/completeData/left_images/nr_099_img_000000027_c0.png,complete,13827981886355256,human,keypoints,0.5794374009508716,0.196513470681458,0.5249603803486529,0.1648177496038035,0.6388668779714738,0.17115689381933438,0.4704833597464342,0.1664025356576862,0.7032488114104596,0.1648177496038035,0.37143423137876386,0.3011093502377179,0.7577258320126782,0.30269413629160064,0.33235967726925386,0.4435911943630757,0.7824881141045958,0.43898573692551507,0.3516244057052298,0.5483359746434231,0.8022979397781299,0.5372424722662441,0.46057844690966715,0.5451664025356577,0.6190570522979397,0.5404120443740095,0.4358161648177496,0.722662440570523,0.6240095087163232,0.7242472266244057,0.3862916006339144,0.8177496038034865,0.5942947702060222,0.8129952456418383
